Frame,Sub Frame,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
826,7,-0.0457764,0.0088501,-0.122681,-0.0102234,-0.0956726,0.000915527,0.0215149,0.00793457,-0.0125122,0.10437,0.0479126,-0.148773,-0.0515747,-0.0158691,-0.0062561,-0.0212097,2.65396,2.64114,0.0247192,0.0270081,-0.0141907,0.00366211,0.0157166,0.0154114,-0.00991821,-0.0241089,0.000152588,0.0190735,-3.0011,-3.01804,66.9822,42.7295,-836.181,-116466,-104229,-12148.9,82.9974,-919.099,-0.0230519,-0.0219345,-0.113297,-0.0625229,0.149918,-0.0115585,0.289879,-0.122299,0.0206757,0.26535,0.165787,0.145378,0.149002,-0.162506,0.183029,-0.281258,0.270576,-0.00606537,0.042572,0.0357819,-0.0610352,-0.15934,-0.149918,0.0967026,-0.00507355,0.221786,-0.102692,-0.1511,-0.158424,-0.146065,-0.0818253,0.251274,-0.153885,-0.0115967
826,8,-0.00686646,0.0135803,-0.108337,-0.0190735,-0.0389099,0.00854492,0.0178528,0.0088501,-0.00839233,0.0869751,0.0410461,-0.151825,-0.0624084,-0.0141907,-0.0126648,-0.010376,2.65915,2.62268,0.0038147,0.0259399,0.00305176,0.014801,0.0186157,0.0494385,0.0125122,-0.00396729,0.0241089,0.0167847,-2.9213,-2.94205,66.8055,42.4667,-834.035,-115652,-104015,-12169.1,82.9331,-919.716,-0.0218914,-0.0366974,-0.124016,-0.0359344,0.145454,0.00850677,0.292358,-0.117073,0.0355911,0.224648,0.171661,0.148849,0.152283,-0.150986,0.17086,-0.279465,0.251465,-0.019722,0.0453568,0.0299835,-0.0243759,-0.14328,-0.161247,0.0735092,-0.0339508,0.234222,-0.149689,-0.163231,-0.189285,-0.152626,-0.10006,0.2425,-0.202103,-0.00427246
826,9,0.00823975,0.01297,-0.0256348,-0.0221252,0.00549316,0.0128174,-0.0234985,0.0305176,-0.0346375,0.090332,0.0178528,-0.156708,-0.0440979,0.00930786,-0.0241089,-0.00198364,2.64923,2.64465,0.00396729,0.0108337,0.0222778,0.0111389,0.00732422,0.043335,0.0201416,-0.0050354,0.00717163,0.00534058,-2.86942,-2.85187,66.7209,42.3854,-829.744,-114974,-103659,-12095.1,82.7176,-919.816,-0.021465,-0.0257492,-0.0923538,-0.0431061,0.162735,-0.010376,0.280457,-0.134315,0.028801,0.22953,0.173721,0.141068,0.176506,-0.18158,0.20256,-0.278358,0.249672,0.00850677,0.0482941,0.0270844,-0.0132751,-0.153198,-0.127296,0.0759125,0.0170898,0.233994,-0.124283,-0.165558,-0.170174,-0.170441,-0.101242,0.248299,-0.15358,0.0149536
827,0,0.0222778,0.00411987,0.0257874,-0.0038147,0.102081,-0.0012207,-0.0239563,0.00915527,-0.00335693,0.0958252,0.0431824,-0.196381,-0.0630188,-0.00488281,-0.017395,-0.0198364,2.64282,2.6445,0.0205994,-0.0119019,0.0138855,-0.00488281,0.00656128,-0.00289917,0.0189209,-0.0254822,-0.00183105,0.027771,3.30215,3.30551,66.8122,42.1213,-828.313,-113799,-103302,-11965.1,82.9321,-920.995,-0.0196395,-0.0231171,-0.101547,-0.0512695,0.136948,-0.00984192,0.282784,-0.129242,0.0341415,0.228081,0.15358,0.151215,0.161362,-0.175896,0.172119,-0.2882,0.252151,-0.0450516,0.0787354,0.0426102,-0.00209808,-0.170746,-0.119705,0.0891495,0.0265121,0.223312,-0.141716,-0.198631,-0.155296,-0.175323,-0.0901031,0.263367,-0.175552,-0.00457764
827,1,0.0302124,-0.0146484,0.0204468,-0.00228882,0.0364685,-0.0291443,-0.00732422,-0.00350952,-0.0292969,0.0935364,0.0108337,-0.168762,-0.0605774,-0.00366211,0.00152588,-0.0213623,2.64343,2.65869,0.0138855,0.018158,0.0038147,-0.000457764,0.0357056,0.00701904,0.0163269,0.00823975,0.0257874,-0.010376,3.25958,3.29254,66.5455,41.8579,-826.525,-112941,-103195,-12060.6,82.7918,-921.737,-0.0181712,-0.0293732,-0.114365,-0.0449371,0.126801,-0.0133896,0.291595,-0.139122,0.0259399,0.259552,0.155754,0.173912,0.156631,-0.165787,0.182533,-0.283699,0.245552,-0.0155258,0.0883102,0.0347519,-0.00621796,-0.145988,-0.128822,0.0863266,0.00385284,0.218697,-0.142021,-0.189247,-0.160942,-0.141258,-0.0893021,0.245094,-0.166512,-0.00762939
827,2,0.0311279,0.0038147,0.0309753,0.0268555,-0.0445557,0.00640869,0.0242615,0.0306702,-0.0050354,0.0968933,0.0265503,-0.156555,-0.0505066,-0.0192261,-0.0038147,-0.0166321,2.67197,2.64938,0.0144958,0.0221252,-0.00686646,0.00717163,0.00686646,-0.00335693,0.0250244,0.00244141,0.0141907,0.000915527,3.26233,3.26752,66.4576,41.505,-825.094,-111947,-102803,-12024.7,83.0505,-922.705,-0.0167685,-0.0177765,-0.116959,-0.0410461,0.139847,-0.00114441,0.29541,-0.114059,0.0164413,0.256767,0.174332,0.155029,0.16983,-0.189362,0.169983,-0.283623,0.254364,-0.0203323,0.0792313,0.0500488,0.018425,-0.154495,-0.123863,0.0764084,0.0106812,0.228233,-0.149574,-0.191841,-0.124588,-0.149994,-0.067215,0.250778,-0.185699,0.017395
827,3,0.03479,-0.0325012,0.0590515,0.00762939,0.0234985,-0.0102234,0.00274658,-0.00900269,-0.03479,0.111389,0.0262451,-0.147552,-0.0535583,-0.0228882,-0.0320435,0.0297546,2.64267,2.66205,-0.0248718,0.022583,0.0038147,-0.017395,0.000915527,-0.0108337,-0.00228882,0.0164795,-0.00244141,0.00823975,3.27835,3.27271,66.4594,41.1521,-823.663,-111314,-102304,-11988.6,83.4397,-923.237,-0.0162844,-0.0244904,-0.110703,-0.0591278,0.139656,-0.00522614,0.282364,-0.153847,0.00537872,0.247269,0.174675,0.173378,0.16716,-0.195389,0.199776,-0.261803,0.259857,-0.0501633,0.0924683,0.0340271,0.00865936,-0.135956,-0.110474,0.0780106,0.0230026,0.201263,-0.169792,-0.170746,-0.15831,-0.131264,-0.0992584,0.250092,-0.160713,-0.0152588
827,4,0.0170898,-0.0160217,0.0161743,-0.00274658,0.201416,0.014801,-0.010376,-0.000610352,-0.0274658,0.0810242,0.0161743,-0.114136,-0.0437927,-0.0785828,-0.000915527,0.00198364,2.61826,2.63504,0.00488281,-0.000305176,0.00961304,0.0386047,0.0453186,0.03479,0.0436401,0.0601196,0.0114441,0.0189209,3.22372,3.21945,66.3723,40.8892,-821.517,-110184,-102055,-11896.1,83.419,-924.26,-0.0144615,-0.0450897,-0.151176,-0.0431824,0.119667,-0.0122833,0.170288,-0.125999,0.0397491,0.267296,0.172539,0.161781,0.164795,-0.212708,0.200081,-0.281258,0.276031,-0.0439072,0.086441,0.0502014,-0.00164032,-0.157089,-0.118828,0.0693512,0.00572205,0.215569,-0.16655,-0.181465,-0.172615,-0.139771,-0.0819016,0.229912,-0.165253,-0.00152588
827,5,0.0227356,0.00671387,0.0154114,0.0128174,0.0924683,-0.0012207,-0.0126648,-0.00640869,-0.00793457,0.0675964,-0.0123596,-0.136719,-0.0498962,-0.0520325,0.017395,-0.00869751,2.64618,2.65793,-0.0111389,-0.00930786,-0.00457764,0.0102234,0.014801,0.0219727,0.0247192,0.0219727,0.00610352,-0.0117493,3.09296,3.13004,66.5575,40.365,-816.51,-109054,-101556,-11785.2,83.2683,-924.821,-0.0132985,-0.0238037,-0.132523,-0.0322723,0.107384,-0.0185013,0.153084,-0.12394,0.0418472,0.257759,0.149765,0.167694,0.189476,-0.205307,0.222359,-0.290527,0.271072,-0.042572,0.0810623,0.03685,0.00263214,-0.130806,-0.126038,0.10479,0.00656128,0.219498,-0.152283,-0.152779,-0.150871,-0.143738,-0.0857544,0.264854,-0.137672,-0.000305176
827,6,-0.0222778,0.0109863,-0.00473022,0.0802612,-0.0178528,0.014801,0.000457764,0.0248718,-0.00656128,0.0753784,0.00350952,-0.113525,-0.0445557,-0.0543213,0.00228882,-0.00473022,2.64954,2.66861,0.0256348,0.0160217,0.0189209,-0.00167847,-0.0119019,0.0253296,0.00473022,0.0259399,-0.0135803,-0.00411987,3.00369,3.01544,65.9328,40.0132,-814.364,-107834,-100950,-11750,83.6844,-925.968,-0.0117653,-0.0199127,-0.144272,-0.0479126,0.104103,-0.0182343,0.184669,-0.127106,0.0500107,0.255318,0.146484,0.172806,0.186081,-0.184441,0.208778,-0.289345,0.25425,-0.0348282,0.0827026,0.0495911,-0.00202179,-0.184135,-0.121536,0.0873566,0.0354004,0.232964,-0.157776,-0.157814,-0.158463,-0.144653,-0.0952911,0.247726,-0.135078,0.0265503
827,7,-0.0125122,0.0109863,-0.0640869,0.0863647,-0.0520325,0.0404358,0.0234985,0.0100708,-0.0224304,0.0784302,-0.012207,-0.122528,-0.0645447,-0.0541687,0.0169373,-0.00320435,2.65411,2.6503,0.0210571,0.00961304,0.0241089,0.0154114,0.0167847,0.0254822,0.00900269,0.0192261,-0.0265503,-0.000152588,2.901,2.91718,65.667,39.3067,-811.859,-106614,-100273,-11696,84.1361,-927.062,-0.0103646,-0.00968933,-0.139046,-0.0302505,0.108223,-0.00328064,0.182304,-0.135994,0.0473404,0.271225,0.150566,0.156822,0.177116,-0.19577,0.232353,-0.27565,0.24189,-0.0478363,0.0547791,0.0249481,-0.0117874,-0.157318,-0.0967407,0.104561,0.00617981,0.234756,-0.1548,-0.156136,-0.170097,-0.161514,-0.0550842,0.258179,-0.146866,-0.0088501
827,8,0.0123596,0.00808716,-0.0947571,0.0489807,-0.0305176,0.0128174,0.0250244,0.035553,-0.0180054,0.0860596,0.00778198,-0.144043,-0.0418091,-0.0721741,-0.00457764,0.00244141,2.65991,2.65839,0.0138855,0.0126648,0.015564,0.00976562,0.015564,0.00762939,0.0239563,0.0511169,0.0274658,0.00213623,2.79266,2.83478,65.6738,38.6948,-806.137,-105439,-99916.5,-11603.7,83.7016,-927.588,-0.00893448,-0.0137711,-0.142441,-0.0460815,0.0987244,-0.0241852,0.17849,-0.155487,0.0519943,0.262337,0.141182,0.146637,0.184975,-0.22644,0.228882,-0.279274,0.262642,-0.0315857,0.0520706,0.0383759,-0.0188828,-0.195808,-0.121841,0.0549698,0.0212097,0.244141,-0.163078,-0.179291,-0.109444,-0.143318,-0.0635529,0.248413,-0.159073,0.017395
827,9,0.0189209,-0.0140381,-0.0643921,0.0389099,0.0727844,0.0088501,0.00106812,0.00564575,-0.0201416,0.0715637,-0.00473022,-0.134888,-0.0286865,-0.0691223,-0.00213623,-0.0154114,2.65884,2.63779,0.0192261,0.0111389,0.00946045,0.00320435,0.0180054,0.0143433,0.0205994,0.0325012,-0.00747681,0.00442505,2.7005,2.73361,65.7668,38.2556,-803.276,-104400,-99453.2,-11511.5,83.8368,-928.416,-0.0076346,-0.0281906,-0.130119,-0.0445557,0.105362,-0.0272751,0.163383,-0.130196,0.0507355,0.258141,0.127983,0.16346,0.175934,-0.195808,0.21553,-0.277519,0.274506,-0.0266647,0.0788879,0.0538635,-0.0110245,-0.153389,-0.12394,0.0847626,0.0105286,0.238571,-0.165825,-0.160103,-0.147552,-0.135574,-0.0935364,0.248985,-0.164719,-0.0137329
828,0,0.0430298,0.0105286,-0.0532532,-0.00335693,0.0535583,0.0375366,0.00686646,-0.0161743,-0.027771,0.0697327,0.00564575,-0.130615,-0.0549316,-0.070343,-0.0088501,-0.0038147,2.65457,2.68066,-0.00167847,0.0050354,0.00610352,-0.00915527,-0.015564,0.0126648,0.014801,0.0468445,0.0183105,-0.0152588,-3.1958,-3.21365,65.6822,37.9077,-798.985,-103044,-98883,-11438.6,83.8855,-929.415,-0.00593366,-0.0297546,-0.123978,-0.063591,0.109749,0.00148773,0.162201,-0.144997,0.0479126,0.238991,0.151367,0.140381,0.180779,-0.223465,0.223579,-0.284958,0.274048,-0.0257111,0.0823212,0.0680161,-0.0336838,-0.158691,-0.135002,0.0819778,0.0133514,0.227661,-0.165405,-0.163841,-0.142632,-0.17868,-0.0735474,0.251045,-0.161018,-0.00579834
828,1,0.0289917,0.00335693,-0.0746155,0.0367737,-0.0274658,0.0289917,0.01297,-0.0112915,0.0125122,0.0753784,-0.0146484,-0.124207,0.0532532,-0.105438,-0.0210571,-0.045166,2.64603,2.63947,-0.00671387,0.00183105,0.0230408,0.0167847,0.0346375,0.00900269,0.0202942,0.0404358,0.0151062,-0.0167847,-3.18985,-3.18634,65.329,37.0266,-794.692,-101869,-98134.7,-11328.2,84.1587,-930.197,-0.00487542,-0.0307846,-0.141869,-0.0518799,0.120163,-0.0603104,-0.116501,-0.115395,0.0839233,0.264702,0.119324,0.240746,0.367241,-0.348244,0.112152,-0.283318,0.180664,-0.0327301,0.0473022,0.0463486,-0.00267029,-0.14534,-0.131149,0.0955963,0.0223541,0.239334,-0.156441,-0.167923,-0.167084,-0.151062,-0.0622559,0.256119,-0.169678,-0.00244141
828,2,0.0411987,0.0244141,-0.0662231,0.0518799,-0.136261,0.0132751,-0.0233459,-0.0132751,0.0115967,0.0686646,-0.0193787,-0.100708,0.0663757,-0.10788,0.00106812,-0.0488281,2.64252,2.65091,0.0227356,0.0334167,0.025177,0.012207,0.0244141,0.0126648,0.00930786,0.0520325,0.00900269,0.00244141,-3.18222,-3.14056,65.0656,36.5904,-790.043,-100830,-97635.8,-11254.9,84.0635,-930.758,-0.00377691,-0.00701904,-0.127335,-0.0815582,0.100784,-0.0838852,-0.1408,-0.111923,0.0873566,0.271912,0.118446,0.245171,0.379982,-0.346947,0.097084,-0.274353,0.154343,-0.0310516,0.0791168,0.0339127,-0.00919342,-0.131454,-0.133286,0.0918961,0.0232315,0.228348,-0.151291,-0.172882,-0.146027,-0.141449,-0.0698853,0.24662,-0.155869,0.0204468
828,3,-0.00610352,0.0389099,-0.0740051,0.0791931,-0.0326538,0.038147,0.0062561,-0.0195312,-0.0363159,0.0672913,-0.0186157,-0.130157,0.050354,-0.122986,-0.0157166,-0.0453186,2.68326,2.64709,0.00900269,0.0105286,-0.00305176,0.012207,0.00732422,-0.00457764,0.0100708,0.0643921,-0.00228882,0.0180054,-3.15674,-3.18207,64.8935,36.2457,-783.964,-99519.4,-97101.2,-11200.8,83.787,-931.44,-0.00225517,-0.0275421,-0.116348,-0.0550842,0.120773,-0.0675583,-0.139046,-0.147934,0.0543594,0.28553,0.117073,0.228577,0.360107,-0.362549,0.0983429,-0.270157,0.174484,-0.0133514,0.093956,0.0436401,-0.00984192,-0.130806,-0.143127,0.0839615,0.0331497,0.212212,-0.131264,-0.170288,-0.145721,-0.1297,-0.101051,0.259323,-0.150681,-0.0244141
828,4,0.0248718,0.0167847,-0.0260925,0.109406,0.131531,-0.0050354,0.0245667,-0.0326538,-0.00152588,0.0544739,-0.0111389,-0.110168,0.0561523,-0.106964,0.019989,-0.058136,2.67975,2.63138,0.0328064,0.00656128,-0.0140381,0.00961304,0.01297,0.00518799,-0.0141907,0.0428772,0.00549316,0.00167847,-3.16269,-3.17627,64.809,35.8089,-779.672,-98208.9,-96531.1,-11146.7,83.8365,-932.423,-0.000584453,-0.0251389,-0.133514,-0.0750732,0.0878906,-0.0606537,-0.136642,-0.115776,0.0674438,0.266457,0.132866,0.23819,0.361366,-0.324821,0.104828,-0.302963,0.177345,-0.0365067,0.101967,0.0234985,-0.0349426,-0.140457,-0.115585,0.0475311,0.0522995,0.247307,-0.116386,-0.159531,-0.112648,-0.160789,-0.0660324,0.252037,-0.155716,0.0112915
828,5,0.000610352,0.0314331,-0.000152588,0.0778198,0.116119,-0.00686646,0.0038147,-0.0149536,0.00686646,0.0802612,-0.00244141,-0.124512,0.0534058,-0.100861,-0.04776,-0.0308228,2.63596,2.6651,-0.0231934,-0.0131226,-0.00747681,0.0387573,0.00808716,0.00869751,0.00701904,0.0547791,0.0175476,-0.00457764,-3.12759,-3.14072,64.8129,35.1038,-776.453,-97124.3,-95782.9,-11055.1,84.2869,-933.297,0.000430703,-0.0287247,-0.127792,-0.0778961,0.100174,-0.0714493,-0.136223,-0.115089,0.0693893,0.276871,0.122414,0.249977,0.389709,-0.356979,0.113182,-0.284348,0.189667,-0.00354767,0.0952911,0.0362396,-0.0113297,-0.153351,-0.095787,0.0777054,0.0592422,0.210304,-0.151978,-0.162735,-0.122452,-0.146904,-0.0577545,0.228157,-0.165596,0.00335693
828,6,0.0224304,0.0259399,0.0137329,0.0183105,0.12146,-0.0125122,0.00320435,-0.0302124,0.00289917,0.065918,-0.0137329,-0.0999451,0.0514221,-0.123138,0.00411987,-0.0491333,2.65411,2.67654,0.0238037,0.00686646,0.0212097,0.0340271,0.0100708,0.00488281,0.0198364,0.0906372,0.020752,-0.00183105,-3.07022,-3.07755,64.4595,34.667,-772.161,-95768.6,-95319.4,-10944.3,84.2014,-934.358,0.00239654,-0.0139999,-0.138626,-0.0800705,0.0753784,-0.0663757,-0.139847,-0.128288,0.071907,0.262032,0.111656,0.248642,0.355453,-0.342941,0.123444,-0.283089,0.1791,-0.0180817,0.099678,0.0334549,-0.0401688,-0.164032,-0.117149,0.0694656,0.0455475,0.193062,-0.158768,-0.185204,-0.117302,-0.157509,-0.0732422,0.269165,-0.147285,-0.00946045
828,7,0.0167847,0.0117493,-0.0302124,-0.0495911,0.225983,0.0291443,0.00366211,-0.00930786,-0.0108337,0.0534058,-0.0393677,-0.13382,0.0384521,-0.0973511,-0.0228882,-0.0440979,2.64282,2.66449,0.00457764,-0.00793457,0.0160217,0.0552368,0.0239563,0.0178528,0.0291443,0.0822449,0.0134277,0.0187683,-2.97775,-2.99438,64.1053,34.3178,-768.585,-94638.8,-94678,-10814.8,84.4615,-935.251,0.00366503,-0.0183868,-0.14286,-0.0682831,0.113525,-0.0598145,-0.135422,-0.142822,0.0728607,0.26516,0.106163,0.221062,0.363235,-0.352554,0.095787,-0.2771,0.177345,-0.00118256,0.0992966,0.0166702,-0.0531006,-0.166664,-0.139236,0.0919724,0.0264359,0.224342,-0.117569,-0.188866,-0.144615,-0.150909,-0.0640106,0.274239,-0.141449,0.00183105
828,8,0.022583,0.0212097,-0.0088501,-0.0567627,0.178375,0.0183105,0.0175476,0.00610352,0.0473022,0.0123596,-0.0259399,-0.0968933,0.283966,-0.0640869,-0.0219727,-0.088501,2.62421,2.64648,0.000915527,0.0262451,-0.000762939,0.0485229,0.00610352,0.00549316,0.0135803,0.0778198,-0.010376,-0.00701904,-2.94556,-2.94708,63.6615,33.7908,-765.008,-93780.2,-94143.5,-10760.2,84.5843,-935.798,0.00448436,-0.0063324,-0.141029,-0.130653,0.0677872,-0.0967789,-0.188637,-0.119743,0.157242,0.301094,0.118942,0.370293,0.446243,-0.666161,0.233459,-0.272903,0.0184631,-0.0349426,0.125809,0.0506592,-0.00389099,-0.145454,-0.095253,0.117912,0.0430298,0.247231,-0.15377,-0.174294,-0.0941086,-0.129356,-0.0734329,0.262947,-0.153999,0.00518799
828,9,-0.00701904,0.018158,0.0202942,-0.0163269,0.0564575,-0.00152588,0.0502014,0.00564575,0.0344849,0.0569153,-0.0187683,-0.0813293,0.279083,-0.088501,-0.0100708,-0.0906372,2.63474,2.66159,-0.00228882,0.0236511,-0.0177002,0.0228882,0.00686646,0.0328064,0.00564575,0.121155,0.00595093,0.0120544,-2.83936,-2.83432,63.0398,33.3546,-760.358,-92695.6,-93573.3,-10649.3,84.5816,-936.475,0.0056785,-0.0104904,-0.146675,-0.134621,0.0271606,-0.0945663,-0.162392,-0.122375,0.183182,0.310326,0.117073,0.384178,0.416374,-0.678673,0.220642,-0.273781,0.00679016,-0.0535965,0.106087,0.0544357,-0.0357437,-0.140915,-0.102196,0.0820541,0.0399017,0.217285,-0.156898,-0.138092,-0.120621,-0.164757,-0.0564194,0.269165,-0.153313,-0.00488281
829,0,-0.00610352,-0.00427246,0.0331116,-0.0204468,0.00259399,0.0296021,0.030365,0.0361633,0.0294495,0.0300598,-0.0314331,-0.118408,0.300751,-0.0883484,-0.00900269,-0.0897217,2.63824,2.65976,0.0172424,0.0177002,0.0262451,0.0254822,0.0119019,0.00289917,0.0109863,0.121307,-0.00305176,0.00930786,3.27209,3.28339,63.044,33.0055,-756.782,-91791.7,-93181.1,-10462.5,84.5181,-937.093,0.00684027,-0.019989,-0.143394,-0.125504,0.0652313,-0.125656,-0.174751,-0.127792,0.184822,0.298157,0.12043,0.347786,0.422745,-0.685158,0.241661,-0.275383,0.0401688,-0.0308228,0.11013,0.0305939,-0.0453186,-0.136032,-0.13176,0.0762177,0.0398636,0.226707,-0.153046,-0.172157,-0.121613,-0.158348,-0.0531769,0.280418,-0.144119,0.0131226
829,1,-0.0456238,0.0128174,0.0492859,-0.0349426,-0.0788879,0.0328064,0.042572,0.0128174,0.0572205,0.0271606,-0.0161743,-0.0991821,0.281677,-0.0585938,-0.0215149,-0.091095,2.63657,2.65457,0.017395,0.00686646,0.00579834,0.00900269,0.0285339,-0.00579834,0.00457764,0.140686,0.0306702,-0.00595093,3.26828,3.28461,62.153,32.2132,-752.489,-90481,-92681.9,-10276.4,84.4789,-938.143,0.00873333,-0.0139618,-0.151978,-0.128441,0.07267,-0.102539,-0.159645,-0.13134,0.184326,0.289993,0.121498,0.379829,0.435181,-0.66246,0.23838,-0.276527,0.0379562,0.0391388,0.0920486,0.0468826,-0.0194931,-0.140457,-0.131912,0.0754166,0.0183868,0.246925,-0.151749,-0.170021,-0.147438,-0.185623,-0.067215,0.258636,-0.16777,-0.00732422
829,2,-0.0134277,0.000305176,0.0759888,-0.0109863,-0.243683,0.00167847,0.017395,0.0241089,0.0323486,0.0254822,-0.0294495,-0.11261,0.274048,-0.0793457,-0.00137329,-0.0973511,2.66342,2.65121,0.0141907,-0.0257874,-0.000152588,0.0198364,0.000762939,-0.0144958,0.0195312,0.111847,-0.00778198,-0.0131226,3.28003,3.25912,61.7088,31.8633,-749.269,-89441.5,-92218.4,-10071,84.5681,-939.014,0.0101617,-0.00511169,-0.132523,-0.159073,0.0613785,-0.112381,-0.167961,-0.12146,0.179138,0.286293,0.124512,0.355797,0.419312,-0.689163,0.252571,-0.287704,0.0606537,0.0094986,0.0915909,0.0553131,-0.0457764,-0.150414,-0.0928879,0.0967026,0.0524521,0.225906,-0.148697,-0.139885,-0.149841,-0.200157,-0.076561,0.23941,-0.162468,0.00183105
829,3,-0.0120544,0.00305176,0.0816345,-0.0105286,-0.294342,0.0291443,0.0280762,0.0239563,0.0541687,0.0431824,-0.0369263,-0.116882,0.274048,-0.071106,0.0218201,-0.0914001,2.65945,2.66907,0.0187683,-0.0263977,0.0152588,-0.0335693,0.0151062,0.0128174,0.0167847,0.146027,-0.0137329,0.0131226,3.29605,3.26736,60.9949,31.4233,-746.765,-88537.7,-91755.1,-9997.45,84.7759,-939.824,0.0113457,-0.0136566,-0.14164,-0.117607,0.0587845,-0.112305,-0.162201,-0.130768,0.183525,0.305519,0.115433,0.360413,0.435905,-0.674362,0.236511,-0.267677,0.0337219,-0.0222397,0.102921,0.0429535,-0.028038,-0.12989,-0.111313,0.062561,0.0550079,0.222778,-0.153122,-0.167046,-0.158691,-0.189171,-0.0424194,0.25486,-0.151024,-0.0170898
829,4,0.0062561,-0.0183105,0.0576782,-0.0405884,-0.229797,0.000610352,-0.0146484,0.0135803,0.0271606,0.0386047,-0.0395203,-0.111694,0.307007,-0.0965881,-0.00579834,-0.0857544,2.64481,2.65442,-0.015564,0.00198364,0.0126648,-0.00595093,0.00808716,0.00167847,-0.00823975,0.123749,-0.00946045,0.0256348,3.24326,3.20557,60.2806,31.1604,-744.618,-87724.2,-91256.1,-9848.44,85.0917,-940.575,0.0122993,-0.0156403,-0.14225,-0.132027,0.0787354,-0.109825,-0.174446,-0.128326,0.179863,0.295792,0.105476,0.36438,0.453682,-0.690765,0.258789,-0.28656,0.0292969,-0.00415802,0.103874,0.0226974,-0.0348282,-0.153351,-0.117226,0.0909042,0.0466919,0.231743,-0.161285,-0.205688,-0.165634,-0.181084,-0.0754929,0.275955,-0.168953,0.0100708
829,5,0.0308228,-0.0241089,0.0598145,0.00564575,0.0517273,-0.00640869,0.032959,0.00976562,0.0753784,0.0265503,0.0106812,-0.0996399,0.436707,0.0653076,-0.000915527,-0.115509,2.64252,2.63382,0.00823975,0.0172424,0.0138855,-0.0344849,0.0224304,-0.0038147,0.00335693,0.135345,0.00305176,0.00534058,3.08868,3.12164,60.1956,31.1673,-740.685,-86910.6,-90757,-9642.87,85.1143,-941.047,0.0131045,0.00141144,-0.169029,-0.199661,0.02491,-0.220757,-0.0746536,-0.174484,0.428047,0.374718,0.201759,0.446548,0.42244,-0.60585,0.463295,-0.177727,0.249634,0.0195312,0.10334,0.0802231,-0.0233078,-0.147552,-0.106583,0.0744247,0.0442886,0.211143,-0.153275,-0.179939,-0.157661,-0.193863,-0.0575256,0.2425,-0.167656,-0.0186157
829,6,0.0138855,-0.00473022,0.0172424,0.0608826,0.0135803,-0.0236511,0.0259399,0.0119019,0.0494385,0.0279236,0.00671387,-0.110016,0.421906,0.0715637,-0.0146484,-0.0790405,2.64328,2.67227,-0.0038147,0.0131226,-0.00549316,-0.0492859,0.00686646,0.0172424,0.0112915,0.12619,0.00305176,-0.00823975,3.02124,3.01605,59.8401,30.8162,-738.181,-86006.8,-90329.4,-9588.11,85.278,-941.874,0.0143684,-0.0150681,-0.162544,-0.183678,0.0164795,-0.213852,-0.063858,-0.203857,0.425224,0.386009,0.193901,0.440941,0.413857,-0.613518,0.481033,-0.17395,0.256691,0.0237656,0.11631,0.0587082,-0.0250626,-0.147934,-0.106773,0.08358,0.0368881,0.238419,-0.134926,-0.138779,-0.157127,-0.162354,-0.0394821,0.238838,-0.161476,0.0149536
829,7,0.0234985,0.0120544,0.0038147,0.10376,-0.0245667,-0.00961304,0.0177002,-0.0106812,0.0326538,0.050354,0.000762939,-0.0866699,0.42984,0.0471497,0.000915527,-0.13092,2.64221,2.65305,0.0126648,-0.0117493,-0.00747681,-0.0494385,-0.00244141,0.00640869,0.0436401,0.133972,0.0112915,0.0134277,2.92313,2.92725,58.9473,30.9099,-735.32,-85057.7,-89901.6,-9420.28,85.3835,-942.711,0.015719,0.000953674,-0.167198,-0.179176,0.00827789,-0.206451,-0.0734711,-0.214005,0.436058,0.389023,0.193062,0.447273,0.403328,-0.605354,0.474472,-0.176582,0.241318,-0.00591278,0.108681,0.041275,-0.046196,-0.17643,-0.110207,0.0905991,0.0384903,0.26165,-0.149841,-0.148277,-0.169868,-0.149651,-0.063591,0.240211,-0.14637,0.0167847
