Frame,GLUT_MED,RF,VL,BF,TA,SOL,GAS_MED,GAS_LAT,GLUT_MAX
413,0.0138855,-0.00228882,0.00656128,0.0274658,-0.15976,0.0111389,0.0158691,0.0196838,0.00732422
413,0.032196,0.00473022,-0.0183105,-0.0114441,0.0114441,0.0247192,0.00595093,0.0172424,0.0311279
413,0.0439453,0.0248718,-0.0166321,-0.00701904,-0.0369263,0.00518799,0.0195312,-0.00427246,0.0114441
413,0.0231934,0.0224304,-0.0143433,-0.00106812,-0.0498962,0.0187683,0.0364685,0.0219727,0.0549316
413,0.0180054,0.0311279,-0.00961304,-0.0119019,0.0912476,0.00228882,0.0418091,-0.0228882,0.0326538
414,0.0234985,0.0192261,-0.0154114,-0.0132751,-0.0506592,-0.0289917,0.0366211,0.0132751,0.00946045
414,-0.000915527,0.0286865,-0.0146484,-0.00762939,-0.0790405,-0.0106812,0.0134277,-0.0114441,0.022583
414,0.0108337,0.00457764,-0.0289917,0.0160217,-0.0692749,-0.00976562,0.0213623,-0.00518799,0.0157166
414,0.0389099,0.027771,-0.017395,-0.00183105,-0.0836182,0.0271606,0.00152588,0.0222778,0.0212097
414,0.00808716,0.0134277,0.000305176,0.0114441,0.018158,0.00534058,0.014801,-0.00259399,0.0349426
414,0.037384,0.0338745,-0.00152588,0.0198364,0.225372,0.0430298,-0.00778198,0.0428772,0.0758362
414,0.0325012,0.0180054,-0.0299072,-0.00427246,0.339355,-0.00106812,0.0106812,0.00854492,0.0170898
414,0.0341797,0.0337219,-0.00366211,0.00686646,0.22522,-0.00656128,0.0271606,0.0123596,0.0650024
414,0.0247192,0.00656128,-0.0410461,0.00915527,0.309906,0.0152588,0.0305176,0.00335693,0.0335693
414,0.0221252,0.000762939,-0.0177002,-0.0088501,0.277252,0.0126648,0.0158691,-0.00167847,0.0299072
415,0.0233459,0.00839233,-0.0135803,-0.0184631,0.0639343,-0.00457764,0.00823975,0.00991821,0.0279236
415,0.00686646,0.0149536,-0.00579834,0.0169373,-0.00656128,-0.00106812,0.0292969,-0.00244141,0.0175476
415,0.0411987,0.0231934,-0.0294495,0.0193787,0.0561523,0.0216675,0.0111389,0.00595093,0.0340271
415,0.00640869,0.00473022,-0.0170898,-0.00518799,-0.0502014,0.0300598,0.0340271,-0.00595093,0.0216675
415,0.0292969,0.0387573,-0.0141907,-0.00762939,-0.0848389,0.0271606,0.0257874,0.0112915,0.042572
415,0.0100708,0.00701904,-0.0314331,0.00427246,-0.0382996,0.0111389,0.0315857,-0.0224304,0.00671387
415,0.0216675,0.0154114,-0.0476074,-0.0195312,-0.0392151,0.0038147,0.00854492,0.00457764,0.04776
415,0.0340271,-0.0012207,-0.0309753,-0.0166321,-0.0784302,-0.0344849,-0.00915527,-0.00167847,0.00396729
415,0.0218201,0.0215149,-0.0141907,-0.0198364,-0.0341797,-0.0117493,-0.00900269,0.0114441,0.020752
415,0.0138855,0.0244141,-0.032196,-0.017395,-0.143738,-0.00869751,0.00259399,-0.018158,0.00427246
416,0.0164795,0.0291443,0.00244141,-0.0134277,-0.189056,0.00274658,0.0195312,0.00656128,-0.00259399
416,0.0444031,0.0186157,-0.0300598,0.0164795,-0.189056,-0.00762939,0.0143433,0.0212097,0.00366211
416,0.0213623,0.0247192,-0.0143433,0.00808716,-0.125885,0.010376,0.0209045,0.0163269,0.0338745
416,0.0115967,0.0320435,-0.00259399,-0.00701904,0.0364685,0.0143433,-0.00259399,0.0469971,0.0363159
416,0.0138855,0.00686646,-0.0508118,-0.00274658,-0.0160217,-0.00152588,-0.00366211,0.00549316,0.0274658
416,0.00930786,0.0193787,-0.0393677,-0.00411987,0.0421143,0.027771,-0.0212097,0.0498962,0.0297546
416,-0.00656128,0.0221252,-0.0250244,-0.0144958,0.124817,-0.0012207,0.0210571,-0.00396729,0.00457764
416,0.0288391,0.0193787,-0.0260925,-0.0177002,0.0267029,-0.00350952,-0.0233459,-0.00610352,0.0186157
416,0.0195312,-0.000610352,-0.0280762,0.0115967,0.00274658,0.00854492,0.038147,-0.019989,-0.0169373
416,0.00656128,0.0219727,-0.0088501,-0.00549316,-0.0134277,0.0169373,0.0357056,0.00946045,0.0117493
417,0.0161743,-0.00183105,-0.0192261,0.00396729,0.0447083,0.0105286,0.0308228,0.0134277,0.0196838
417,0.0184631,0.0164795,-0.0140381,-0.018158,0.114594,0.00701904,0.0198364,0.0151062,0.0134277
417,0.025177,0.0102234,-0.0210571,-0.0012207,0.119629,-0.000305176,0.00747681,0.0111389,0.0112915
417,-0.00106812,0.00335693,-0.0286865,0.0201416,0.0811768,-0.0111389,0.020752,-0.0195312,0.00549316
417,0.00869751,0.00442505,-0.0416565,-0.0115967,0.102844,0.00350952,-0.000610352,0.0354004,0.0265503
417,-0.00396729,0.0123596,0.0038147,0.0100708,0.101013,-0.00549316,0.00854492,-0.0201416,-0.00915527
417,-0.00640869,0.00350952,-0.00656128,0.0088501,0.125427,0.0137329,0.0170898,0.022583,0.0215149
417,-0.0105286,-0.00457764,0.0183105,0.00732422,0.16449,-0.0161743,0.0209045,-0.0213623,-0.0291443
417,-0.0125122,0.0196838,0.00366211,0.0163269,0.0164795,0.00701904,0.0239563,0.00823975,0.00411987
417,0.0112915,-0.00335693,-0.00167847,0.00701904,-0.112305,0.0177002,0.0112915,-0.00869751,-0.0195312
418,0.00701904,-0.0038147,-0.0012207,0.00991821,-0.0941467,0.0137329,0.0158691,0.0219727,0.0267029
418,0.0201416,-0.0190735,-0.0222778,-0.0138855,-0.161438,-0.0109863,0,0.0344849,0.00274658
418,-0.0151062,-0.0151062,-0.00717163,-0.00534058,-0.244293,-0.0390625,0.00442505,0.0273132,0.00152588
418,0.0050354,0.00411987,-0.0306702,-0.0109863,-0.242462,-0.0143433,0.0210571,0.030365,0.0144958
418,0.00549316,-0.014801,-0.00579834,0.00198364,-0.176697,-0.00534058,0.0274658,-0.0247192,-0.0325012
418,0.00473022,0.00335693,-0.0248718,-0.0262451,-0.179291,0.00946045,0.0352478,-0.000305176,0.0100708
418,-0.00137329,-0.00305176,-0.00656128,0.00350952,-0.0837708,0.0132751,0.04776,-0.0180054,-0.0338745
418,0.00564575,-0.00732422,0.0102234,-0.0163269,0.117035,0.0125122,0.0337219,-0.0177002,0.00808716
418,0.00274658,0.00534058,0.0302124,0.00335693,0.301056,0.00610352,0.00946045,0.00732422,-0.0100708
418,-0.00106812,0.00244141,0.015564,-0.00869751,0.141144,0.00701904,0.00854492,0.0485229,0.00350952
419,-0.0125122,-0.020752,-0.00762939,-0.0222778,0.0531006,0.0134277,-0.0131226,0.0306702,-0.00900269
419,-0.0138855,-0.0242615,0.00564575,0.00442505,0.0543213,0.0125122,-0.0180054,0.0300598,-0.00244141
419,-0.00167847,-0.0111389,-0.00198364,-0.0190735,-0.0561523,0.0158691,-0.0196838,0.0125122,0.00549316
419,-0.027771,-0.0213623,0.00640869,-0.0238037,-0.191498,0.0112915,0.027771,0.00289917,-0.0271606
419,-0.00656128,-0.00762939,0.0126648,-0.030365,-0.135193,0.0297546,0.0253296,0.042572,0.000457764
419,0.00732422,-0.0131226,0.0201416,-0.0260925,-0.0880432,0.015564,0.0328064,0.00305176,-0.0279236
419,-0.00534058,-0.00854492,0.0224304,-0.0114441,0.0643921,0.0180054,0.0279236,0.0376892,0.0239563
419,0.00793457,-0.0146484,0.00198364,-0.00473022,0.198517,-0.00274658,0.0268555,0.000915527,-0.0170898
419,-0.00564575,0.00350952,0.0271606,-0.0212097,0.118408,0.0379944,-0.00762939,0.0480652,0.0132751
419,-0.012207,-0.0286865,0.0125122,-0.0228882,0.144806,0.0369263,-0.00518799,0.00793457,0.0169373
420,-0.0257874,-0.010376,0.0212097,0.0038147,0.189362,0.0205994,0.0117493,-0.0169373,-0.00198364
420,-0.00976562,-0.00320435,0.0228882,-0.0216675,0.129547,0.0137329,0.00411987,-0.0161743,0.0062561
420,-0.00213623,-0.00610352,0.0379944,-0.00610352,0.0950623,-0.00808716,0.0234985,0.032959,-0.00793457
420,0.0128174,-0.00579834,0.0140381,-0.00244141,0.157623,0.0143433,-0.0062561,0.0146484,0.0105286
420,0.00518799,-0.00320435,0.0288391,-0.0167847,-0.0270081,0.00579834,0.0248718,-0.00411987,-0.0204468
420,-0.00137329,-0.00839233,0.0387573,0.00274658,-0.0717163,0.00549316,0.017395,0.0344849,0.0209045
420,-0.0288391,-0.00656128,0.0242615,-0.0141907,-0.0718689,0.00640869,0.0271606,-0.0227356,-0.0180054
420,-0.0349426,-0.00213623,0.0202942,-0.0367737,-0.13382,0.0280762,0.0343323,0.0378418,0.0186157
420,-0.0038147,-0.0218201,-0.0062561,-0.0195312,-0.0790405,0.000762939,0.0062561,-0.00350952,-0.0242615
420,-0.0325012,-0.00915527,0.0466919,-0.0138855,0.124817,0.00732422,0.00396729,0.0146484,0.00595093
421,-0.0151062,-0.0228882,0.0276184,-0.0146484,0.127716,0.0172424,0.0196838,0.00686646,-0.0169373
421,-0.000915527,0.00137329,0.0476074,-0.0123596,0.00686646,0.0192261,0.0421143,0.00991821,-0.00320435
421,-0.00457764,-0.000457764,0.0630188,-0.00518799,0.00473022,0.0102234,0.0343323,0.00564575,-0.00213623
421,-0.00549316,-0.00198364,0.0489807,0.00289917,0.0227356,-0.00518799,0.0288391,0.00152588,-0.0308228
421,-0.00442505,0.0190735,0.0384521,-0.0105286,0.0888062,0.0186157,0.00686646,0.0259399,0.00839233
421,0.00747681,-0.00717163,0.0376892,0.00595093,0.154572,-0.0332642,0.0434875,-0.0062561,-0.00976562
421,-0.039978,0.00808716,0.0517273,-0.0190735,0.0108337,-0.00366211,0.0234985,0.0233459,-0.00152588
421,-0.0175476,-0.012207,0.0250244,-0.0157166,-0.0325012,-0.00427246,0.0320435,-0.00839233,-0.043335
421,-0.0305176,-0.0158691,0.039978,-0.00793457,-0.0567627,0.00335693,0.0405884,0.0186157,0.0137329
421,-0.0274658,-0.00930786,0.00946045,-0.0108337,-0.0396729,0.0132751,0.0175476,-0.0152588,-0.0166321
422,-0.0257874,-0.00289917,0.0378418,-0.00991821,-0.018158,-0.0128174,0.0308228,0.0456238,-0.0012207
422,-0.00183105,0.00167847,0.0337219,-0.00747681,0.115356,0.0245667,-0.00152588,0.0389099,0.000457764
422,-0.00808716,-0.0108337,0.0372314,0.0112915,-0.0540161,0.00808716,0.0267029,0.0352478,-0.0100708
422,-0.0146484,0.00442505,0.0190735,-0.0125122,-0.196228,0.0236511,0.0192261,0.00869751,-0.0169373
422,-0.0271606,0.00442505,0.0309753,0.0219727,-0.192566,-0.00671387,0.0445557,-0.0164795,-0.0132751
422,0.00366211,0.00106812,0.0126648,-0.00152588,-0.0888062,0.0154114,0.0218201,0.0135803,0.00320435
422,-0.00961304,-0.0062561,0.0186157,0.00320435,-0.0485229,0.00320435,0.0257874,-0.0219727,-0.0315857
422,-0.0100708,-0.00442505,0.0483704,0.0164795,0.00915527,0.0227356,0.0106812,0.00350952,-0.00259399
422,-0.00946045,-0.0178528,0.0485229,0.0260925,0.111389,0.00610352,0.045929,-0.0131226,-0.0144958
422,-0.0231934,0.00518799,0.0421143,0.0196838,0.0848389,-0.0175476,0.0315857,-0.0119019,-0.00717163
423,-0.00671387,-0.00213623,0.043335,0.010376,0.0584412,0.0195312,0.0152588,0.0296021,-0.027771
423,-0.00793457,0.00320435,0.0271606,0.0112915,-0.0224304,-0.0108337,0.0259399,0.038147,-0.0112915
423,-0.00350952,0.0102234,0.0257874,0.00213623,0.00854492,0.0088501,0.00930786,0.0302124,0.00488281
423,-0.0164795,-0.0161743,0.0286865,-0.000762939,0.0856018,-0.00793457,0.00411987,-0.0140381,-0.00213623
423,0.00335693,-0.00976562,0.0105286,-0.0100708,0.0462341,0.0239563,0.00442505,-0.0102234,0.0283813
423,-0.00930786,-0.00518799,0.0312805,0.00411987,0.0285339,-0.00518799,0.015564,-0.0228882,-0.0144958
423,-0.0111389,0.038147,0.0323486,0.00534058,0.0405884,0.00366211,0.00976562,0.00228882,-0.00839233
423,-0.00732422,-0.00656128,0.0259399,0.017395,0.0474548,-0.00457764,0.0192261,-0.0172424,-0.0219727
423,0.00350952,0.0202942,0.0253296,0.0413513,0.0486755,0.0320435,0.00396729,0.0382996,0.0146484
423,0.0291443,-0.00320435,0.0331116,0.0398254,0.0300598,0.0260925,-0.00518799,-0.000915527,-0.0137329
424,-0.00976562,0.0190735,0.0514221,0.0280762,0.0808716,0.0210571,0.010376,0.0338745,0.00350952
424,0.0038147,-0.00518799,0.00274658,0.0221252,0.0439453,0.00869751,0.0114441,0.0131226,-0.000915527
424,-0.0109863,-0.00900269,0.0415039,0.0256348,0.0233459,-0.0184631,0.00411987,0.00289917,0.0376892
424,0.000915527,0.000305176,0.0178528,0.0343323,0.0540161,0.0128174,-0.0164795,0.00518799,-0.0114441
424,-0.0131226,0.012207,0.0247192,0.0254822,0.00137329,0.00869751,0.00335693,0.0245667,0.00457764
424,0.0112915,0.00640869,0.0161743,0.0190735,-0.0521851,-0.00595093,0.00198364,-0.010376,-0.0268555
424,-0.00793457,0.00411987,0.0276184,0.0395203,-0.043335,-0.0134277,-0.0172424,0.0123596,0.0106812
424,-0.000610352,0.00457764,0.03479,0.0389099,-0.112152,-0.0221252,-0.00762939,0.00656128,-0.00534058
424,-0.0106812,0.0158691,0.038147,0.0315857,-0.120544,0.018158,-0.00961304,0.0167847,0.0209045
424,0.0204468,-0.00152588,0.0184631,0.0404358,-0.0645447,0.00244141,-0.00976562,0.00808716,0.00305176
425,0.00167847,0.0201416,0.0337219,0.0411987,-0.00747681,0.00259399,-0.00930786,0.0117493,-0.00595093
425,0.00137329,0.0012207,0.00808716,0.0428772,0.0320435,0.0274658,-0.0128174,-0.0117493,0.0157166
425,0.0038147,0.010376,0.0271606,0.0448608,-0.0314331,0.00152588,-0.00457764,0.0335693,0.00396729
425,0.00106812,0.00167847,0.0447083,0.0671387,-0.00534058,-0.00411987,0.0038147,-0.0131226,0.000457764
425,-0.0012207,0.0111389,0.0320435,0.0871277,0.0332642,0.00640869,0.00640869,0.0341797,0.0325012
425,0.0196838,-0.00274658,0.0286865,0.0654602,0.04776,0.00762939,0.00137329,0,0.000305176
425,-0.00396729,0.00686646,0.0500488,0.0674438,0.0088501,0.00747681,-0.00198364,-0.00427246,-0.00991821
425,0.00106812,-0.0088501,0.00961304,0.0666809,0.0364685,0.00198364,-0.0474548,0.0160217,0.0192261
425,-0.00320435,-0.0138855,0.0216675,0.0524902,-0.0192261,0.00579834,-0.00289917,0.000915527,0.0138855
425,0.00457764,0.0149536,0.017395,0.038147,-0.04776,0.0120544,-0.045929,0.010376,0.0100708
426,-0.0062561,0.00823975,0.0228882,0.0544739,-0.0276184,0.0180054,-0.0468445,0.0131226,0.0152588
426,0.0218201,0.0248718,0.0189209,0.0315857,0.0268555,0.0190735,-0.0311279,0.0502014,0.03479
426,-0.0140381,0.00717163,0.0259399,0.0637817,0.124969,0.00152588,-0.0300598,-0.000152588,0.00961304
426,0.0146484,0.00762939,0.0328064,0.0419617,-0.0424194,0.0204468,-0.0131226,0.00488281,0.0331116
426,0.014801,0.0260925,0.00808716,0.0640869,-0.234528,0.0146484,-0.00366211,-0.0273132,0.0062561
426,0.00930786,0.0177002,0.0231934,0.0602722,-0.261993,0.0201416,0.0062561,-0.00686646,0.0143433
426,0.00686646,-0.00961304,-0.00564575,0.0813293,-0.139465,-0.0143433,-0.0100708,0.0192261,0.0183105
426,-0.00549316,0.0247192,0.0183105,0.0627136,-0.00518799,-0.00839233,0.0239563,0.00183105,0.0346375
426,-0.0106812,-0.00137329,-0.000762939,0.0540161,0.110931,0.00762939,-0.0163269,0.0115967,-0.00778198
426,-0.0132751,0.0253296,-0.000610352,0.0482178,0.148468,-0.00564575,0.00656128,0.0167847,0.0289917
427,0.030365,0.0219727,0.0210571,0.0512695,0.127106,0.0114441,-0.022583,0.0315857,0.0131226
427,0.0196838,-0.00488281,0.0404358,0.0431824,-0.0737,0.0267029,-0.0115967,0.0231934,0.0308228
427,0.0244141,0.0189209,0.0012207,0.0369263,-0.0363159,0.00289917,0.0062561,0.0575256,0.0352478
427,0.0180054,0.00579834,0.0062561,0.0469971,-0.0517273,-0.00274658,0.0209045,0.00778198,0.0198364
427,0.00183105,0.00564575,-0.00823975,0.0495911,-0.0730896,0.0234985,0.000457764,0.0289917,0.0523376
427,0.0100708,-0.00259399,0.00946045,0.10376,0.0453186,-0.00671387,0.00778198,-0.000305176,0.00762939
427,0.0120544,0.0137329,0.0320435,0.0682068,0.181732,-0.0117493,-0.010376,0.0323486,0.025177
427,-0.00473022,-0.0088501,0.0183105,0.037384,0.167389,0.0100708,-0.00457764,-0.0178528,-0.0123596
427,-0.0154114,0.00320435,0.00839233,0.0440979,0.0917053,0.0138855,0.0326538,0.0163269,0.0392151
427,0.0256348,0.0315857,0.0106812,0.0415039,0.0959778,-0.00457764,0.0267029,-0.020752,0.0167847
428,0.0112915,0.0205994,0.0218201,0.0244141,0.130768,0.0547791,0.00900269,0.0169373,0.0549316
428,0.00244141,-0.00564575,0.0178528,0.062561,0.152588,0.0227356,-0.0210571,-0.000610352,0.0308228
428,0.00976562,0.0288391,0.0221252,0.0375366,-0.000762939,0.0146484,0.0158691,0.0166321,0.0465393
428,0.00610352,0.00808716,0.0254822,0.071106,-0.087738,0.000152588,0.0260925,-0.0157166,0.0286865
428,0.0354004,0.0296021,0.010376,0.0437927,-0.119019,0.0224304,-0.00946045,0.0384521,0.0595093
428,0.0271606,0.015564,0.00595093,0.0431824,-0.0473022,0.00839233,0.0180054,-0.00366211,0.0152588
428,0.0344849,0.0349426,0.0444031,0.0439453,-0.0541687,0.00778198,-0.0228882,0.0268555,0.0384521
428,0.0213623,0.0273132,0.0198364,0.04776,-0.0193787,0.0100708,-0.020752,-0.00656128,0.017395
428,0.00793457,0.0215149,0.0340271,0.0402832,0.0759888,0.0050354,0.0279236,0.0390625,0.0559998
428,0.0253296,0.0213623,0.0192261,0.0442505,0.116272,0.0212097,0.0428772,-0.0209045,0.0231934
429,0.00320435,0.0247192,0.0163269,0.00183105,0.12085,0.0238037,0.014801,0.0215149,0.0395203
429,-0.00595093,-0.010376,-0.00289917,0.00335693,0.148773,-0.0183105,0.027771,0.0135803,0.0483704
429,-0.0325012,0.0106812,0.00366211,-0.0299072,0.109863,-0.00823975,0.0114441,0.0123596,0.0506592
429,0.0175476,0.0123596,0.00213623,-0.0204468,0.0401306,-0.00747681,-0.000610352,-0.00595093,0.00610352
429,0.00869751,0.00244141,0.0202942,0.00549316,-0.0157166,0.00442505,-0.018158,0.0488281,0.0479126
429,0.0344849,0.00427246,-0.0038147,0.0137329,-0.0650024,0.00671387,0.0149536,-0.0128174,0.0302124
429,0.0489807,0.0190735,-0.000152588,0.0262451,-0.0839233,0.00610352,0.0260925,0.0169373,0.0100708
429,0.0354004,0.0315857,0.0183105,0.00854492,-0.0898743,0.00442505,0.0410461,0.0012207,0.019989
429,0.0305176,0.0405884,0.0164795,-0.0144958,-0.0857544,0.0286865,0.00686646,0.0126648,0.0485229
429,0.0267029,0.0289917,0.0344849,0.0152588,-0.0665283,0.0105286,-0.0172424,-0.0149536,-0.00579834
430,0.0257874,0.0256348,0.0343323,0.014801,0.0801086,0.0300598,-0.0166321,0.0489807,0.0497437
430,-0.0102234,0.0117493,0.0205994,0.071106,0.148926,0.00778198,0.0337219,-0.00686646,0.0259399
430,0.00534058,0.0234985,-0.00335693,0.0483704,0.1474,0.0106812,0.0189209,0.0291443,0.0404358
430,0.0222778,0.0195312,0.035553,0.043335,0.0920105,0.0088501,0.0491333,-0.00106812,0.0178528
430,0.0119019,0.0195312,0.0160217,0.042572,0.0259399,-0.00259399,0.0552368,0.030365,0.0415039
430,0.014801,-0.0170898,0.00656128,0.0137329,-0.00335693,0.0195312,0.0512695,-0.00366211,0.00961304
430,0.00717163,0.0125122,0.00915527,0.0282288,-0.0241089,-0.000610352,0.0228882,0.0152588,0.0198364
430,-0.0126648,0.000610352,0.000305176,0.0698853,-0.000762939,-0.020752,0.0471497,-0.00488281,0.0115967
430,0.0111389,0.000457764,0.00137329,0.0392151,-0.0343323,-0.00610352,0.0489807,0.00610352,0.00640869
430,-0.0062561,-0.00671387,0.0247192,0.0579834,-0.0543213,-0.0189209,0.0350952,-0.0332642,0.0131226
431,0.0132751,0.00427246,-0.00320435,-0.00488281,-0.000152588,0.00747681,-0.00488281,0.00473022,0.0160217
431,0.00701904,0.00137329,0.00564575,-0.0115967,-0.0140381,0.0167847,0.0331116,-0.0241089,0.0167847
431,0.00289917,0.0419617,0.0050354,-0.0279236,-0.00320435,0.0250244,-0.00564575,-0.020752,0.017395
431,-0.0187683,0.00610352,0.00839233,0.0465393,-0.00656128,-0.00930786,-0.0775146,-0.0282288,0.00213623
431,-0.000305176,0.0210571,0.00137329,0.0366211,-0.0190735,0.00549316,-0.0300598,-0.012207,0.0163269
431,-0.00640869,-0.0215149,0.000610352,0.0244141,-0.0692749,-0.0100708,0.0109863,-0.0163269,0.0109863
431,0.0141907,0.0167847,0.0250244,-0.0387573,-0.0361633,0.00640869,-0.0276184,0.0210571,0.0262451
431,0.00808716,0.0132751,0.00854492,0.00549316,0.00518799,-0.000610352,-0.020752,0.0209045,0.00793457
431,0.0276184,0.0189209,0.00244141,0.00793457,-0.0117493,0.00946045,-0.0172424,0.017395,0.0280762
431,-0.0160217,0.0164795,0.0180054,0.0126648,-0.0502014,0.0123596,0.0308228,-0.00579834,-0.00106812
432,0.042572,0.0430298,0.0262451,0.00442505,-0.0138855,0.0509644,0.038147,-0.000152588,0.020752
432,0.00839233,0.0102234,0.0593567,-0.00152588,-0.0265503,0.00808716,0.0437927,-0.0244141,0.00686646
432,0.0160217,0.0457764,0.0540161,0.0161743,0.00732422,0.0105286,0.0527954,0.0308228,0.00793457
432,0.0126648,0.0106812,0.0447083,0.0250244,-0.0177002,0.0143433,0.0488281,0.0170898,-0.010376
432,0.0135803,0.00732422,0.0393677,0.0114441,0.0375366,0.0398254,-0.00106812,0.0447083,0.00961304
432,-0.0202942,-0.00518799,0.0367737,0.0502014,0.0779724,-0.00228882,0.01297,0.0448608,-0.0146484
432,0.00656128,0.0125122,0.0137329,0.0279236,0.0456238,0.00518799,-0.0222778,0.0666809,-0.0144958
432,0.0111389,0.00167847,0.00564575,0.0390625,0.0350952,-0.0100708,-0.0386047,0.00946045,-0.018158
432,0.00427246,0.0180054,0.0326538,0.0430298,0.0183105,-0.00686646,0.000610352,0.0196838,0.0144958
432,0.00976562,0.0088501,-0.0115967,0.0279236,-0.017395,0.00991821,-0.0050354,0.0279236,-0.0187683
433,0.0318909,0.0253296,0.00976562,-0.00274658,0.0282288,0.0202942,0.0120544,0.0106812,0.0105286
433,0.0239563,0.00976562,-0.0234985,-0.000915527,0.0440979,0.00762939,0.0437927,0.0134277,-0.0178528
433,-0.000762939,0.00839233,-0.0234985,0.00305176,0.0422668,0.00411987,0.0692749,0.00839233,0.0161743
433,-0.0224304,0.0276184,-0.043335,-0.0588989,0.0427246,0.0183105,0.0267029,0.0170898,0.00335693
433,-0.00976562,0.0299072,-0.0271606,-0.0143433,0.0361633,0.0117493,0.0265503,0.00808716,-0.00167847
433,-0.00274658,0.0212097,-0.0296021,0.0224304,0.0402832,0.00274658,-0.0390625,0.00442505,0.00183105
433,0.00595093,0.0221252,-0.0340271,0.055542,-0.00534058,0.00213623,-0.0151062,-0.00579834,-0.0178528
433,0.0177002,0.0300598,-0.0137329,0.0721741,-0.0721741,0.0210571,-0.0447083,0.00549316,-0.00274658
433,0.00656128,0.0151062,-0.0149536,0.0382996,-0.0997925,0.00930786,-0.0343323,-0.0189209,-0.0187683
433,0.00671387,0.0282288,-0.0108337,0.0140381,-0.0686646,0.0160217,-0.0088501,0.0468445,0.0131226
434,0.0120544,0.0192261,0.0234985,0.0274658,0.0143433,0.0109863,-0.0143433,-0.00976562,0.00198364
434,-0.00610352,0.0241089,0.0340271,-0.0123596,0.0296021,0.0157166,-0.0105286,-0.00213623,0.0189209
434,0.0166321,0.0141907,0.00320435,0.0062561,0.0672913,0.00320435,-0.0088501,-0.00701904,-0.00610352
434,0.01297,0.0209045,0.00350952,-0.0213623,0.162506,-0.00793457,0.0248718,-0.00534058,0.00473022
434,0.0088501,0.0158691,0.00778198,-0.00305176,0.135956,0.0228882,-0.000762939,0.039978,-0.00564575
434,0.000610352,0.0283813,0.00198364,0.0088501,0.0282288,-0.0279236,0.00167847,0.0210571,-0.00488281
434,0.0184631,0.0135803,0.0062561,-0.0343323,-0.0494385,0.0177002,0.00823975,0.0242615,-0.0152588
434,0.0143433,0.00717163,0.00366211,-0.0387573,-0.0668335,0.00808716,0.038147,-0.00534058,-0.00717163
434,0.0328064,0.0123596,0.00549316,-0.0233459,-0.0471497,0.0378418,0.0267029,0.0126648,0.0178528
434,0.0276184,0.00350952,0.00473022,-0.0265503,-0.0500488,-0.0143433,0.0466919,0.00137329,0.000610352
435,-0.00701904,0.012207,0.0274658,-0.0102234,-0.0378418,-0.00717163,0.0363159,0.037384,-0.00411987
435,-0.00259399,-0.0109863,0.0128174,0.0050354,-0.0119019,0.000610352,0.0288391,-0.00808716,0.0186157
435,-0.00411987,0.00869751,0.00701904,0.0262451,0.000457764,0.0218201,0.0236511,0.0141907,0.0202942
435,0.00152588,-0.0012207,-0.0134277,0.0376892,-0.00106812,0.00762939,0.00457764,0.00442505,-0.022583
435,-0.0166321,-0.0088501,0.000915527,0.00671387,-0.00915527,0.015564,0.0231934,-0.0128174,-0.0128174
435,0.00762939,-0.00762939,0.0144958,0.0637817,0.0354004,0.0169373,0.0267029,-0.00198364,-0.00610352
435,0.00106812,0.00518799,-0.000305176,0.065155,0.0416565,0.00839233,0.0416565,-0.0146484,0.00442505
435,0.0238037,0.0431824,-0.0132751,0.0205994,0.0274658,0.00732422,0.0114441,0.0297546,0.0102234
435,-0.00701904,0.00869751,-0.0294495,0.0260925,-0.0358582,0.0137329,0.030365,-0.0180054,0.00595093
435,0.00518799,0.00732422,-0.0341797,-0.0265503,-0.149384,0.0247192,0.0361633,-0.0126648,-0.00106812
436,-0.00427246,-0.00274658,-0.00900269,0.0166321,-0.144043,-0.012207,0.0337219,-0.0158691,0.0112915
436,-0.00167847,0.00976562,-0.0189209,-0.010376,-0.169067,-0.0112915,0.0267029,0.00366211,0.0135803
436,-0.00579834,0.00930786,-0.00579834,0.0740051,-0.0724792,-0.0105286,0.00213623,0.00213623,-0.0256348
436,-0.00183105,0.00579834,0.0117493,0.0767517,0.108032,-0.0201416,-0.00656128,0.0239563,0.0195312
436,0.0158691,0.0187683,0.00717163,0.0559998,0.186615,-0.00534058,0.00869751,-0.00595093,-0.0242615
436,0.00640869,-0.0050354,0.012207,0.0126648,0.0941467,0.00656128,0.0410461,0.0149536,0.0117493
436,0.0234985,0.000457764,0.0157166,-0.0382996,-0.0120544,0.0169373,0.0279236,0.0338745,-0.00335693
436,-0.000152588,0.0198364,0.0440979,-0.0785828,-0.100708,-0.00366211,0.01297,-0.0177002,-0.00289917
436,-0.00549316,0.00915527,0.0376892,-0.104065,-0.0921631,0.00396729,0.00244141,-0.00640869,0.0363159
436,-0.0131226,-0.00427246,0.0398254,-0.0231934,-0.019989,0.015564,-0.00305176,-0.0224304,-0.0193787
437,0.00946045,0.0062561,0.0152588,0.0212097,0.0724792,0.0187683,-0.0634766,0.00930786,0.00900269
437,0.00976562,-0.0088501,0.0190735,0.0996399,0.298004,-0.00213623,-0.0518799,-0.00564575,-0.0175476
437,0,0.0216675,-0.00213623,-0.0186157,0.355377,0.0236511,-0.0088501,0.022583,0.019989
437,0.0131226,0.0259399,-0.0138855,-0.019989,0.151215,0.0366211,0.0285339,-0.0202942,0.0140381
