,,FP2 - Force,,,FP2 - Moment,,,FP2 - CoP,,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,FP1 - Raw,,,,,,FP4 - Force,,,FP4 - Moment,,,FP4 - CoP,,,A-Myon EMG - Voltage,,,,,,,,,,,,,,,,,,B-Myon EMG - Voltage,,,,,,,,,,,,FP3 - Force,,,FP3 - Moment,,,FP3 - CoP,,,EMG_A_Acc - Voltage,,,,,,,,,,,,,,,,EMG_B_Acc - Voltage,,,,,,,,,,,,,,,,Trigger - Electric Potential,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
490,2,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00579834,-0.00640869,-0.000305176,-0.00274658,-0.0131226,-0.00915527,2.88654,-2.96444,7.1722,680.059,-1463.34,1513.02,-199.669,-305.422,-0.130892,0.0311279,0.0175476,-0.0152588,-0.00976562,-0.00656128,-0.0265503,0.0114441,-0.0300598,-0.0518799,0.0357056,-0.0622559,-0.115051,-0.0012207,0.0164795,-0.0411987,-0.0288391,2.65884,2.65793,0.015564,0.0785828,-0.00427246,-0.00411987,0.17746,-0.00213623,0.263214,-0.0125122,0.000610352,0.0483704,-0.0178528,0.0109863,-47.5586,50.4852,-895.351,-46758,-94103.3,-3117.2,102.543,-1006.17,0.107412,0.00675201,-0.12661,0.0287628,0.039711,0.0352097,0.0424576,-0.0426483,0.0361633,-0.111847,-0.20153,-0.209579,0.201988,-0.153732,0.217819,0.0228119,0.212593,0.0094223,0.0528717,0.0579453,-0.0115204,-0.00473022,0.187149,0.0193024,-0.249176,0.0523376,-0.106506,-0.0725174,0.0616837,0.0429153,0.168114,-0.142632,-0.126076,0.00396729
490,3,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00488281,-0.00518799,-0.000915527,-0.00366211,-0.0158691,-0.0128174,3.41622,-2.60897,8.2366,990.724,-1602.6,1438.91,-199.669,-305.422,-0.130892,0.0131226,-0.020752,-0.00411987,0.0392151,0.0366211,-0.018158,0.000305176,0.00579834,-0.0256348,0.0286865,-0.0576782,-0.0923157,0.0138855,-0.000457764,-0.0689697,-0.0390625,2.64771,2.65427,-0.00244141,-0.00549316,0.0219727,0.052948,0.167847,-0.0604248,0.0500488,-0.00534058,0.0161743,0.0375366,-0.0202942,0.00640869,-47.9231,51.898,-900.359,-46622.4,-94637.7,-3229.54,102.534,-1006.61,0.108199,0.00957489,-0.0901794,0.0210571,0.000495911,0.00797272,0.0475693,-0.0167084,0.0138092,-0.113678,-0.198669,-0.153313,0.170975,-0.205154,0.184212,-0.00293732,0.2034,0.0399399,0.00991821,0.120049,0.0157547,-0.0482941,0.162659,-0.00156403,-0.240479,0.0532532,-0.139618,-0.0876617,0.0973892,0.0862885,0.174789,-0.172234,-0.211754,-0.00396729
490,4,0,0,0,0,0,0,202.9,-304.365,-0.0795827,1.6574,-1.42911,5.5307,587.415,-1868.42,865.795,198.84,300.407,0.0558755,-0.00457764,-0.00366211,-0.00274658,-0.00274658,-0.0146484,-0.0131226,3.59241,-2.1664,7.88182,1123.61,-1567.27,1438.98,-199.669,-305.422,-0.130892,0.030365,0.0166321,0.0120544,0.00839233,0.0306702,0.0233459,0.0115967,0.0498962,-0.0297546,0.0337219,-0.0337219,-0.0656128,0.0131226,0.0386047,-0.0395203,-0.0341797,2.67914,2.64969,0.00411987,-0.057373,-0.0132751,-0.0263977,0.187988,0.0712585,-0.155487,0.0115967,0.0123596,0.0210571,0.0157166,0.0154114,-48.5522,52.9616,-901.79,-46712.8,-94744.5,-3229.25,102.582,-1006.59,0.108111,0.0248337,-0.0718307,0.0226212,0.0168228,-0.00595093,0.0526047,-0.060997,0.0162888,-0.0737381,-0.186195,-0.132675,0.185623,-0.166245,0.169678,-0.00602722,0.178757,0.0524902,0.0515747,0.0815201,0.0473404,-0.0232697,0.188789,-0.0645828,-0.330925,0.0671387,-0.119476,-0.0229263,0.111389,0.0678253,0.153885,-0.157433,-0.238228,-0.00396729
490,5,0,0,0,0,0,0,202.9,-304.365,-0.0795827,1.65857,-1.60668,5.17728,762.956,-1797.38,940.232,198.84,300.407,0.0558755,-0.00457764,-0.00427246,-0.00244141,-0.00396729,-0.0140381,-0.0143433,3.23851,-2.52073,8.94593,1034.8,-1497.49,1420.32,-199.669,-305.422,-0.130892,0.027771,-0.00198364,0.0332642,0.00930786,0.0444031,0.0396729,0.00854492,0.157776,-0.0111389,0.0541687,-0.0418091,-0.0920105,0.015564,0.0341797,-0.0479126,-0.00961304,2.66449,2.6619,0.020752,-0.193024,0.019989,0.0524902,0.157471,0.106506,-0.25238,0.0267029,0.0112915,0.0518799,-0.0163269,-0.00778198,-48.2859,53.1356,-903.936,-46532.1,-95100.8,-3341.95,102.438,-1006.91,0.108847,0.00461578,-0.0387573,0.044136,0.0484085,0.0267792,0.0621033,-0.0534058,0.0489426,-0.143929,-0.217972,-0.114555,0.203667,-0.155602,0.206528,0.0186157,0.154381,0.0400543,-0.00038147,0.0941086,0.0728989,-0.078125,0.15316,-0.030899,-0.311966,0.0465775,-0.105171,-0.110168,0.08461,0.121956,0.147591,-0.164146,-0.201225,-0.00427246
490,6,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00610352,-0.00549316,-0.000915527,-0.00427246,-0.0128174,-0.0112915,3.76845,-2.69538,11.7842,1034.47,-1357.5,1383.1,-199.669,-305.422,-0.130892,0.00640869,0.000305176,0.0105286,0.0234985,0.0175476,0.0180054,0.0224304,0.15686,-0.0312805,0.0357056,-0.0421143,-0.0790405,-0.00427246,0.0352478,-0.0611877,-0.0259399,2.66388,2.66739,0.00549316,-0.136566,0.0268555,-0.0187683,0.170898,0.13382,-0.180511,0.0178528,-0.012207,0.0349426,0.0535583,0.0396729,-48.3788,54.8194,-906.442,-46306.4,-95101.2,-3568.47,102.728,-1007.31,0.109198,0.00957489,-0.0785065,0.0361633,0.0557327,0.0255203,0.0777435,-0.0494385,0.0144577,-0.137291,-0.172691,-0.155716,0.178223,-0.134239,0.186729,0.0126648,0.169716,0.0201035,0.0382996,0.12001,-0.022316,-0.00713348,0.213776,-0.0630569,-0.342865,0.029068,-0.132599,-0.0588226,0.106735,0.0610733,0.183182,-0.138359,-0.202332,-0.00152588
490,7,3.38225,-2.05765,4.59545,1263.63,-74.7299,583.559,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00457764,-0.00518799,-0.000915527,-0.00335693,-0.012207,-0.0112915,3.32812,-2.69776,7.88184,1122.5,-1147.21,1550.35,-199.669,-305.422,-0.130892,0.0125122,0.0149536,-0.0248718,0.00305176,0.00946045,-0.0228882,-0.0224304,0.0393677,-0.0306702,0.0411987,-0.0448608,-0.0975037,0.0325012,0.0349426,-0.0746155,-0.0405884,2.66495,2.66602,0.00106812,-0.0712585,-0.00411987,0.0149536,0.16571,0.0842285,-0.137482,0.0196838,0.00289917,0.042572,-0.00152588,0.0163269,-48.5592,54.7286,-907.514,-46442,-95386.2,-3643.22,102.538,-1007.22,0.109263,-0.0151443,-0.0980377,0.0641251,0.0327301,0.00843048,0.0899887,-0.0450516,0.0180435,-0.123901,-0.206337,-0.158195,0.253983,-0.167847,0.180321,0.0394058,0.172539,0.0244904,0.00324249,0.0868607,0.042038,0.0460052,0.165024,-0.0358582,-0.318718,0.0135422,-0.132523,-0.0949097,0.0775146,0.108109,0.234489,-0.185661,-0.198593,0.0112915
490,8,3.29481,-1.97025,3.53291,558.742,-184.224,619.768,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00488281,-0.00488281,-0.000305176,-0.00274658,-0.012207,-0.0119019,4.12492,-2.60745,7.52755,945.962,-1462.66,1587.52,-199.669,-305.422,-0.130892,-0.0157166,0.00350952,0.00396729,0.00488281,0.0115967,0.00839233,0.0216675,0.0102234,-0.0431824,0.0244141,-0.0567627,-0.0849915,0.0126648,0.0231934,-0.0541687,-0.0273132,2.66876,2.6709,-0.00579834,0.0376892,0.0244141,0.00259399,0.136871,0.0604248,0.0759888,0.0210571,-0.00946045,0.0325012,0.0166321,0.0500488,-48.4741,56.4995,-911.093,-46261.5,-95315.4,-3869.81,103.029,-1007.62,0.109394,0.0153351,-0.0896835,0.0337601,0.0505447,0.0606918,0.0744629,-0.0416183,0.0364685,-0.141487,-0.193176,-0.161209,0.176659,-0.16304,0.219879,0.0187302,0.172997,-0.0177383,-0.00171661,0.108185,0.0152969,-0.0204086,0.193405,0.00648499,-0.342369,0.047226,-0.131493,-0.0969315,0.0946808,0.0881195,0.167618,-0.154572,-0.159836,0.00854492
490,9,3.29293,-1.70495,3.8869,1133.4,-428.502,434.733,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00671387,-0.00549316,-0.000915527,-0.00518799,-0.0134277,-0.0112915,3.15127,-2.69832,7.527,1123.46,-1497.28,1401.78,-199.669,-305.422,-0.130892,0.00106812,-0.0152588,0.00259399,0.00228882,0.0227356,-0.0354004,0.00274658,-0.00961304,-0.0230408,0.017395,-0.062561,-0.102997,0.00762939,0.0202942,-0.0675964,-0.0437927,2.63672,2.64664,0.0088501,0.103302,-0.019989,-0.0170898,0.205536,0.045166,0.0965881,0.0241089,-0.0244141,0.0498962,0.0143433,0.0062561,-48.8346,56.5851,-912.88,-46216.3,-95885.3,-3944.27,102.61,-1007.77,0.110144,0.0181961,-0.125542,0.0189972,0.0366592,0.0218582,0.0896835,-0.00148773,0.0223923,-0.131378,-0.18837,-0.186539,0.203934,-0.147171,0.17662,-0.0111008,0.239563,0.0606537,0.0162125,0.055542,0.0224686,-0.0251389,0.158577,-0.0151825,-0.320625,0.074234,-0.11982,-0.0810623,0.0623322,0.0663757,0.195961,-0.180626,-0.21019,0.00549316
491,0,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00579834,-0.00549316,-0.000915527,-0.00335693,-0.0131226,-0.0115967,3.15108,-2.9632,8.94602,812.598,-1288,1513.04,-199.669,-305.422,-0.130892,-0.0161743,-0.0273132,0.00976562,0.0184631,0.0108337,-0.0784302,0.012207,-0.0233459,-0.027771,0.0131226,-0.0778198,-0.104218,0.00823975,0.0215149,-0.0537109,-0.0393677,2.66373,2.66068,-0.0297546,0.0895691,0.0259399,0.0268555,0.178223,0.0584412,0.174255,0.0204468,0.0488281,0.038147,-0.0292969,0.0224304,-48.6569,58.005,-913.956,-46126.1,-96134.9,-4113.62,102.46,-1007.92,0.110597,-0.00946045,-0.0387192,0.00431061,-0.0291824,0.00617981,0.0844193,-0.0531006,0.0268936,-0.118561,-0.194206,-0.151558,0.17437,-0.20092,0.164566,0.0177002,0.224419,0.0601196,0.0389862,0.0960159,0.0482941,-0.0434113,0.171623,-0.0550842,-0.329094,0.0583649,-0.112228,-0.0411606,0.0921249,0.0934219,0.121231,-0.221024,-0.210495,-0.0167847
491,1,3.02868,-1.88323,3.53248,1308.98,-251.135,341.902,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00579834,-0.00396729,-0.00152588,-0.00457764,-0.0128174,-0.0119019,3.59283,-2.16663,7.17236,946.355,-1602.69,1513.23,-199.669,-305.422,-0.130892,-0.0134277,0.00442505,0.0105286,0.00747681,0.0158691,-0.0108337,-0.0193787,-0.0230408,-0.0108337,0.00549316,-0.0456238,-0.0964355,0.0137329,0.0518799,-0.0662231,-0.0311279,2.64282,2.65396,0.0144958,0.0904846,-0.0108337,0.000762939,0.223999,0.0666809,0.214233,0.00305176,0.0785828,0.0517273,-0.00793457,-0.00366211,-48.7497,59.0668,-916.46,-46126,-96241.7,-4075.73,102.631,-1008.06,0.110641,-0.00934601,-0.050354,0.022583,0.0224686,-0.0156403,0.0196457,-0.0178909,0.0107574,-0.143661,-0.193596,-0.13916,0.214767,-0.149879,0.171928,-0.0484467,0.20668,0.0148773,0.0437927,0.0716019,0.0659561,0.0194168,0.202255,-0.0918198,-0.40123,0.0353241,-0.131721,-0.0659561,0.0947571,0.089798,0.166397,-0.194168,-0.231247,-0.0100708
491,2,3.47156,-1.79277,3.17897,911.333,-147.146,564.471,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00488281,-0.00427246,-0.000305176,-0.00335693,-0.0140381,-0.0131226,3.32683,-2.5204,9.30071,724.319,-1428.24,1475.86,-199.669,-305.422,-0.130892,-0.0166321,0.00839233,0.0172424,0.0205994,-0.0170898,-0.00534058,0.0256348,0.0897217,-0.0138855,0.0102234,-0.0506592,-0.105743,-0.00106812,0.0317383,-0.0785828,-0.0169373,2.659,2.66815,0.00778198,0.0187683,0.01297,0.0326538,0.193024,0.0447083,0.150146,0.0505066,0.0857544,0.0283813,-0.0115967,0.0328064,-48.8403,60.1318,-917.177,-46352.1,-96455.6,-4207.07,102.48,-1007.85,0.110452,-0.0252914,-0.0146484,0.0123215,0.040741,0.0363922,0.0704956,-0.0533295,0.00133514,-0.154152,-0.197067,-0.129433,0.178185,-0.166702,0.175552,0.0171661,0.217133,0.0115204,0.0012207,0.0860977,0.100746,-0.0269318,0.179939,-0.0690079,-0.369492,0.0505447,-0.136261,-0.0751877,0.0988007,0.126572,0.138626,-0.220642,-0.177841,-0.00946045
491,3,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00427246,-0.00488281,-0.00152588,-0.00396729,-0.0149536,-0.0125122,3.23827,-2.16728,7.88161,813.122,-1463.06,1364.42,-199.669,-305.422,-0.130892,-0.0114441,0.0134277,0.0267029,0.0198364,0.00656128,0.00869751,0.0257874,0.0460815,-0.0384521,0.00915527,-0.0415039,-0.104523,0.0119019,0.0283813,-0.0366211,-0.0012207,2.66129,2.6709,0.00518799,0.114136,0.0213623,-0.0216675,0.184937,0.0814819,0.00457764,-0.00518799,0.00946045,0.0827026,0.0279236,0.019989,-48.2191,61.1894,-922.185,-46171.5,-96919,-4470.42,102.549,-1008.33,0.1112,0.0283813,-0.0630951,-0.00545502,0.0728607,0.030899,0.0784683,-0.0476837,-0.0134277,-0.173416,-0.203018,-0.168686,0.177269,-0.108452,0.206108,0.0357437,0.202713,0.06073,0.0196075,0.0608063,0.0747681,0.0178528,0.209961,-0.0404358,-0.396385,0.0566864,-0.101852,-0.0860977,0.0709152,0.0793457,0.154724,-0.1334,-0.201607,-0.0149536
491,4,3.20234,-1.6165,4.94909,1087.82,-146.291,471.728,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00427246,-0.00305176,0.000610352,-0.00427246,-0.0125122,-0.0131226,3.5054,-2.69744,7.52721,724.069,-1323.24,1457.24,-199.669,-305.422,-0.130892,0.0242615,0.0062561,0.0196838,0.0205994,-0.00305176,-0.00946045,-0.00183105,0.0149536,-0.000610352,0.0253296,-0.0524902,-0.109711,0.0262451,0.0474548,-0.0544739,-0.0335693,2.67426,2.69104,0.0157166,0.0537109,0.0100708,0.0227356,0.178986,0.0448608,-0.0959778,-0.00350952,-0.00564575,0.0775146,0.015564,0.0384521,-49.117,61.9864,-923.616,-46171.7,-97026.1,-4602.21,102.596,-1008.4,0.111282,0.0222015,-0.0595474,0.0350189,0.0146103,-0.0119781,0.0994492,-0.0379944,0.0342178,-0.152855,-0.203476,-0.173912,0.209656,-0.170708,0.166702,0.0550842,0.207748,0.0182343,0.0194168,0.0941086,0.0734329,0.0270844,0.150452,-0.0629044,-0.346947,0.0414276,-0.117683,-0.107918,0.0644302,0.0988007,0.183907,-0.210037,-0.205574,0.00396729
491,5,3.02492,-1.35263,4.24045,1044.45,-287.725,471.733,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00579834,-0.00518799,-0.00152588,-0.00274658,-0.0119019,-0.0112915,4.03529,-2.25375,7.88212,945.791,-1357.7,1438.8,-199.669,-305.422,-0.130892,0.00762939,-0.00854492,0.0254822,0.0183105,-0.03479,0.00732422,0.0263977,-0.0282288,-0.0360107,0.00900269,-0.0521851,-0.0927734,-0.0038147,0.00701904,-0.0492859,-0.0265503,2.66724,2.66464,0.00259399,-0.00976562,0.0305176,0.0236511,0.159912,0.0679016,0.014801,0.000457764,-0.0384521,0.0469971,0.0299072,0.0328064,-49.2998,63.6696,-926.479,-45945.8,-97097.3,-4640.05,102.843,-1008.8,0.111694,0.0205231,-0.0537109,-0.00488281,0.0143051,0.0479889,0.0947571,-0.0427628,0.04776,-0.172081,-0.190163,-0.163498,0.156403,-0.167389,0.221786,0.001297,0.198402,0.0228119,0.0135803,0.116234,0.021019,-0.00175476,0.19207,-0.0253296,-0.369301,0.0465012,-0.0966644,-0.0835419,0.0810242,0.0692749,0.134163,-0.212631,-0.171356,-0.000915527
491,6,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00488281,-0.00518799,-0.000305176,-0.00457764,-0.0109863,-0.0137329,3.15126,-2.60998,7.17224,1123.49,-1532.25,1494.72,-199.669,-305.422,-0.130892,0.0604248,-0.0180054,0.00228882,-0.00320435,-0.0230408,0.0325012,0.0038147,-0.0415039,-0.0198364,0.0141907,-0.0904846,-0.0956726,0.0131226,0.0402832,-0.0549316,-0.0521851,2.64938,2.65564,0.0215149,0.00427246,-0.0123596,0.00320435,0.184937,0.0799561,0.0202942,-0.00595093,-0.00671387,0.0469971,0.0328064,0.00534058,-48.0479,64.288,-928.627,-45855.5,-97738.7,-4827.57,102.395,-1009.01,0.112589,-0.0362778,-0.0736618,0.0469208,0.00522614,0.0286484,0.0659561,-0.0110626,0.000724792,-0.130424,-0.192337,-0.139847,0.210495,-0.166206,0.194054,0.000495911,0.284462,0.0541306,0.00450134,0.0872803,0.0283813,-0.000648499,0.155869,-0.0679779,-0.362015,0.0754166,-0.136147,-0.0727463,0.0866318,0.0596237,0.16922,-0.214996,-0.21946,0.0134277
491,7,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00579834,-0.00274658,-0.0012207,-0.00518799,-0.0131226,-0.0115967,3.41819,-3.22836,7.52733,901.847,-1497.84,1383.07,-199.669,-305.422,-0.130892,0.0350952,0.00289917,0.0192261,-0.00244141,-0.0209045,-0.0257874,-0.00411987,-0.0344849,-0.0364685,0.0276184,-0.045929,-0.0840759,0.00411987,0.0125122,-0.0805664,-0.0227356,2.67105,2.67899,-0.015564,-0.020752,0.0152588,0.00305176,0.180817,0.0779724,-0.0276184,0.0146484,-0.00534058,0.0256348,0.0239563,0.0158691,-48.59,65.6144,-932.204,-45810.5,-97845.8,-5015.98,102.684,-1009.25,0.112671,-0.00602722,-0.046196,0.0391388,-0.0477982,0.0310516,0.0796509,-0.0311279,0.0182343,-0.106163,-0.178642,-0.117607,0.195465,-0.215378,0.220261,0.0323868,0.238876,0.0200272,0.0920486,0.0929642,0.0596237,-0.0164795,0.145264,-0.0350189,-0.391655,0.0601578,-0.138626,-0.0510406,0.11261,0.0758743,0.126572,-0.245323,-0.233307,-0.00244141
491,8,0,0,0,0,0,0,202.9,-304.365,-0.0795827,1.92233,-1.5167,4.4705,807.068,-1797.19,754.414,198.84,300.407,0.0558755,-0.00549316,-0.00396729,-0.00183105,-0.00427246,-0.0140381,-0.0112915,3.4162,-2.25564,6.81755,813.24,-1533.03,1457.37,-199.669,-305.422,-0.130892,0.0242615,0.0088501,0.00595093,-0.00259399,0.0106812,0.0169373,-0.00671387,-0.0424194,-0.0256348,0.0369263,-0.0617981,-0.106964,-0.000457764,0.0564575,-0.0553894,-0.0524902,2.64145,2.64938,0.0189209,-0.0740051,-0.0137329,-0.0149536,0.190887,0.0820923,-0.103302,-0.0196838,0.0483704,0.0141907,0.0248718,0.0178528,-48.7732,66.675,-935.424,-45991.3,-98166.5,-5071.76,102.703,-1009.23,0.112607,-0.0087738,-0.0489044,0.0398254,0.0315094,0.0202179,0.00202179,-0.0490952,0.0257874,-0.138588,-0.192337,-0.104218,0.196037,-0.141525,0.183372,-0.0319672,0.262222,0.00236511,0.0385284,0.0931931,0.0913239,0.0617981,0.178833,-0.0910568,-0.474396,0.0508881,-0.121994,-0.0805664,0.0851059,0.134163,0.164833,-0.206642,-0.246925,0.0210571
491,9,0,0,0,0,0,0,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00549316,-0.00518799,-0.0012207,-0.00305176,-0.0125122,-0.0128174,3.59221,-2.34295,8.94608,1123.11,-1392.22,1550.44,-199.669,-305.422,-0.130892,0.0062561,0.00213623,0.00488281,0.0306702,0.00778198,0.0544739,0.0149536,0.0132751,-0.014801,0.0198364,-0.0730896,-0.092926,0.00808716,0.015564,-0.0691223,-0.0444031,2.66724,2.65518,0.00320435,-0.0354004,-0.000305176,0.0259399,0.154877,0.0498962,-0.0740051,0.018158,0.035553,-0.0201416,-0.00274658,0.0367737,-48.5079,67.8251,-938.287,-46036.6,-98380.5,-5259.88,102.795,-1009.33,0.112679,-0.0413895,-0.0280762,0.038681,0.0201797,0.0331116,0.0888824,-0.0440216,-0.0172424,-0.171547,-0.20134,-0.123329,0.203629,-0.147514,0.192413,0.0288391,0.238762,0.0177383,0.0568008,0.0754547,0.0645828,0.028801,0.181999,-0.0728607,-0.409737,0.0025177,-0.19558,-0.0668335,0.0944138,0.121918,0.150337,-0.186501,-0.211525,0.00488281
492,0,3.0268,-1.61793,3.88647,1087.15,-5.09977,434.456,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00518799,-0.00549316,0.000305176,-0.00366211,-0.0115967,-0.0125122,3.59394,-2.69722,7.52727,768.262,-1288.11,1531.6,-199.669,-305.422,-0.130892,0.0410461,0.0378418,0.00488281,0.0112915,-0.00183105,0.0672913,0.0187683,-0.0247192,-0.0256348,0.0569153,-0.0534058,-0.0918579,0.0166321,0.0338745,-0.0341797,-0.0286865,2.67166,2.6442,0.0190735,0.0398254,-0.00488281,0.0012207,0.146179,0.0657654,-0.055542,-0.0419617,-0.00305176,0.03479,0.0234985,0.0152588,-48.5117,68.2638,-941.505,-45539.8,-98416.4,-5505.49,103.115,-1010.02,0.11353,-0.0434494,-0.0652313,0.0304794,0.0418091,0.0353241,0.0837708,-0.0561142,0.0162888,-0.149078,-0.226364,-0.139389,0.180435,-0.142746,0.222359,0.0189209,0.241165,0.0616837,-0.0398254,0.0965881,0.0527954,0.0408173,0.215569,-0.0891113,-0.413361,0.0789261,-0.126991,-0.123291,0.0482941,0.10273,0.17334,-0.167236,-0.252953,0.0143433
492,1,3.11536,-1.61748,3.8866,1220.18,-145.651,397.521,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00488281,-0.00549316,-0.0012207,-0.00213623,-0.0134277,-0.0143433,3.41687,-2.69766,7.52716,812.674,-1323,1531.64,-199.669,-305.422,-0.130892,0.0196838,0.0108337,0.0244141,0.0222778,0.0215149,0.0160217,0.0201416,-0.032959,-0.0146484,0.0309753,-0.0506592,-0.0701904,0.0163269,0.0302124,-0.0544739,-0.0402832,2.66205,2.68555,0.0242615,0.0488281,-0.00823975,0.0193787,0.14389,-0.0334167,0.0140381,0.0343323,0.00778198,0.0167847,-0.0236511,0.0291443,-48.4215,69.509,-940.793,-45720.6,-98772.7,-5561.22,102.657,-1009.8,0.11366,-0.0136948,-0.0750732,0.026741,-0.0231552,-0.00522614,0.114937,-0.032959,0.0122452,-0.157051,-0.196609,-0.146904,0.186501,-0.181389,0.183525,0.0328445,0.236702,-0.0206375,0.0275421,0.0868988,0.0351715,0.00102997,0.166931,-0.0757217,-0.387001,0.055542,-0.147171,-0.104294,0.0921631,0.0748444,0.1157,-0.206642,-0.213776,0.0119019
492,2,2.93809,-1.79479,4.59466,1176.32,-216.436,490.495,202.9,-304.365,-0.0795827,0,0,0,0,0,0,198.84,300.407,0.0558755,-0.00457764,-0.00488281,0,-0.00335693,-0.012207,-0.0128174,3.15018,-2.43273,8.23638,768.851,-1498.15,1420.16,-199.669,-305.422,-0.130892,0.0260925,0.0138855,0.0302124,0.0299072,0.00793457,0.0273132,0.0228882,-0.00930786,-0.0128174,0.0627136,-0.0440979,-0.0950623,0.00854492,0.0419617,-0.0366211,-0.0196838,2.65503,2.66769,0.0210571,0.100403,0.0257874,-0.0143433,0.123596,-0.0205994,0.15152,0.00289917,-0.0222778,0.052948,0.0228882,0.0126648,-48.6064,70.7448,-945.443,-45539.9,-99022.2,-5674.11,102.91,-1010.23,0.114124,-0.0244141,-0.0418091,0.0524521,0.00293732,0.0325394,0.0668716,-0.0448608,0.0538635,-0.118675,-0.197029,-0.131226,0.184898,-0.185318,0.201683,0.0236893,0.24395,0.0913239,0.0259781,0.0653839,0.0541306,0.0242996,0.16304,-0.0791931,-0.44136,0.0518799,-0.0673676,-0.086174,0.0811768,0.0824738,0.15686,-0.217133,-0.229759,0.00915527
492,3,2.76142,-1.88407,4.59445,1043.48,-75.9481,397.225,202.9,-304.365,-0.0795827,1.66233,-2.22803,4.47049,629.568,-1517.76,828.571,198.84,300.407,0.0558755,-0.00457764,-0.00640869,-0.00183105,-0.00305176,-0.0115967,-0.0125122,3.68292,-2.96223,7.88214,990.483,-1532.56,1550.4,-199.669,-305.422,-0.130892,-0.0106812,-0.00579834,0.00991821,0.0120544,-0.00427246,0.0624084,0.010376,0.0700378,-0.0114441,0.0260925,-0.0616455,-0.0921631,0.0161743,-0.00335693,-0.0717163,-0.0325012,2.66388,2.67532,0.0276184,0.0384521,0.0123596,0.0344849,0.0753784,-0.00976562,0.0305176,0.014801,0.00518799,0.0444031,-0.00686646,0.0166321,-48.5202,71.4506,-948.305,-45494.6,-99378.3,-5692.39,102.85,-1010.42,0.114533,0.0154495,-0.057373,0.0487518,0.000419617,0.00267029,0.0784302,-0.00843048,0.0198364,-0.160141,-0.174713,-0.14698,0.170517,-0.175018,0.197258,0.0104523,0.253067,-0.00835419,0.0343704,0.111046,0.0164032,0.0117874,0.180016,-0.0920105,-0.443268,0.078392,-0.140343,-0.0707626,0.0974274,0.0882339,0.173759,-0.213737,-0.226669,0.0112915
